yea_count,nay_count,nominate_mid_1,nominate_mid_2,cumulative_rolls,action_count,sentiment,passed,date
310,110,0.21370353130970549,-0.641022608434829,377557,0.0,-0.296,1,2023-06-15
216,188,-0.035333666739964104,0.21289991576144537,302373,0.0,-0.296,1,2023-06-15
406,0,0.0,0.0,15039,0.0,-0.296,1,2023-06-15
317,77,0.44290418180912366,0.31482101259521644,224854,0.0,-0.296,1,2023-06-20
201,185,-0.025349448641848703,-0.411123147474178,330726,0.0,-0.296,1,2023-06-20
257,168,-0.16882545407376787,0.13585092747663116,312470,0.0,-0.296,1,2023-06-20
220,207,0.06655903979211503,-0.19655235615985334,5417,3.0180461192475923,-0.296,1,2023-06-21
310,111,0.04082186524168721,-0.35940329252621195,472057,0.0,-0.296,1,2023-06-21
224,188,0.21116642873094138,-0.49123218638608146,431288,0.0,-0.296,1,2023-06-21
273,138,-0.526349033398852,0.7929395233070464,527718,0.0,-0.296,1,2023-06-21
253,165,-0.06720315963655134,-0.07664445205680331,370746,0.0,-0.296,1,2023-06-21
381,29,0.4721718089471592,-0.6645262750533709,519361,0.0,-0.296,1,2023-06-21
291,127,-0.25607540422407066,-0.015240512697914377,866925,0.0,-0.296,1,2023-06-21
360,57,0.5004565894978185,-0.5825394579890696,438329,0.0,-0.296,1,2023-06-21
307,111,0.015664446014486813,0.008102299662665593,7679,0.0,-0.296,1,2023-06-21
284,141,-0.23227374413559662,0.3317226938099397,369644,0.0,-0.296,1,2023-06-21
304,98,0.010833914126898837,0.06594556425068858,903062,1.0,-0.296,1,2023-06-21
275,135,0.030351853757763184,-0.013856281063326672,425012,0.0,-0.296,1,2023-06-21
268,133,0.11185539534950528,-0.28166504065027287,985501,8.893190495441235,-0.296,1,2023-06-21
217,207,0.10490925856416218,-0.2235880105764197,4870,3.147935729438342,-0.296,1,2023-06-21
239,172,-0.06960290497494886,-0.04589100858155587,807704,0.0,-0.296,1,2023-06-22
258,161,0.22061970886665982,-0.24738596445966504,28126,0.0,-0.296,1,2023-06-22
386,27,0.3386529065764811,-0.6717899875638649,385224,0.0,-0.296,1,2023-06-22
205,199,0.002778781947404701,0.2448521011510646,943386,5.41893051573002,-0.296,1,2023-06-22
347,38,0.7415797242014687,0.012517596048739824,219533,0.0,-0.296,1,2023-06-22
347,62,0.12201871098824284,-0.705398077329904,567885,0.0,-0.296,1,2023-06-23
210,201,-0.13453228596963868,0.9415479964250588,325241,0.0,-0.296,1,2023-06-23
233,184,0.044165713397763304,-0.2571112839593432,812291,0.0,-0.296,1,2023-06-23
369,54,0.08042914043868678,-0.22732613656066564,44894,0.0,-0.296,1,2023-07-10
375,16,0.7325852746506012,-0.371976910954427,551895,0.0,-0.296,1,2023-07-11
409,0,0.0,0.0,103691,0.0,-0.296,1,2023-07-11
368,42,-0.8105055601493492,-0.1931214489895331,57674,0.0,-0.296,1,2023-07-11
347,60,0.24340394371243296,-0.7467004853887863,519857,0.0,-0.296,1,2023-07-11
334,85,-0.03305898191813614,0.3873734822407481,73447,0.0,-0.296,1,2023-07-11
250,161,0.17966750830746214,0.027764258396733354,554121,0.0,-0.296,1,2023-07-11
380,18,0.7254499848817821,-0.3902565335707792,553315,0.0,-0.296,1,2023-07-11
309,118,-0.058850328888751476,-0.23417408247693716,317719,0.0,-0.296,1,2023-07-11
328,87,0.008806896910711846,0.05535763772447447,254724,0.0,-0.296,1,2023-07-12
218,198,-0.11480667815272846,0.3102850739232977,810536,0.0036475820239914025,-0.296,1,2023-07-12
245,176,0.06665589616162494,0.02350424267931925,311022,0.0,-0.296,1,2023-07-12
347,72,0.4387614213169764,-0.3599714934077593,861526,0.0,-0.296,1,2023-07-12
362,44,0.4322080913742982,-0.6453804425603842,614557,0.0,-0.296,1,2023-07-12
219,209,0.022889208290256573,-0.046329500516921106,261,17.0,-0.296,1,2023-07-12
253,150,0.04933137458423609,0.5685648855191916,944668,2.37486956991762,-0.296,1,2023-07-12
404,8,0.18481390367133732,-0.4221684183614588,518134,0.0,-0.296,1,2023-07-13
399,11,0.061518634091292906,-0.2490688061660753,568123,0.0,-0.296,1,2023-07-13
372,44,0.5004000574190087,-0.5232266398223991,624042,0.0,-0.296,1,2023-07-13
406,18,0.07803877256943875,-0.8338452132311427,473023,0.0,-0.296,1,2023-07-13
236,182,0.022162489237095736,-0.21022735058127906,286,14.23768296937249,-0.296,1,2023-07-13
366,63,0.02234674610137194,-0.9715976565813887,329,0.0,-0.296,1,2023-07-13
328,92,-0.3640815281982105,-0.0962671809055113,478315,0.0,-0.296,1,2023-07-13
315,109,-0.25409777487966734,-0.19701783994293046,285689,0.0,-0.296,1,2023-07-13
335,91,0.3431288389537224,-0.38228078288354816,349164,0.0,-0.296,1,2023-07-13
308,106,0.40921848922912973,-0.6897442635209248,439644,0.0,-0.296,1,2023-07-13
322,94,-0.4039781558501907,0.37241736242439455,34420,0.0,-0.296,1,2023-07-13
387,19,-0.018481743125456418,0.09147529425730949,14882,0.0,-0.296,1,2023-07-13
233,176,-0.12279782218852783,0.12427932931781799,591585,0.0,-0.296,1,2023-07-13
247,130,0.09218486848063755,-0.2109427772312239,291334,0.0,-0.296,1,2023-07-13
217,190,-0.1200713933513348,0.992349061255484,188255,0.0,-0.296,1,2023-07-13
392,1,-0.06907956239239499,0.011268297411525435,303467,0.0,-0.296,1,2023-07-13
399,12,0.044618559989704834,-0.026250848898536593,522779,0.0,-0.296,1,2023-07-13
238,183,-0.013789500641772978,-0.02012096070367342,206494,0.0,-0.296,1,2023-07-13
293,128,-0.22216754740874012,0.08261103748411636,836345,0.0,-0.296,1,2023-07-13
189,154,0.014501060786046767,0.17522057211059391,667278,0.0,-0.296,1,2023-07-13
218,207,0.032,0.010777969798873351,5297,9.0,-0.296,1,2023-07-13
204,203,0.023534000240356578,0.1463400024035658,583567,0.0,-0.296,1,2023-07-13
218,204,0.028,0.016963552483360064,12830,0.0,-0.296,1,2023-07-13
213,199,0.016,0.1268724686516436,829512,0.0,-0.296,1,2023-07-13
370,32,0.2475793460628413,-0.6824088326033999,855214,0.0,-0.296,1,2023-07-13
363,46,0.3299108461199344,-0.6560157630053863,562040,0.0,-0.296,1,2023-07-13
413,11,0.35337746845620693,-0.7311257968059455,624,1.0,-0.296,1,2023-07-13
407,2,0.026923475106908512,-0.08145637373109271,103101,0.0,-0.296,1,2023-07-13
239,176,-0.133514475085966,-0.007595576772373019,295810,0.0,-0.296,1,2023-07-13
252,160,0.019045073086663804,0.13014133275886933,781294,18.0,-0.296,1,2023-07-13
312,107,0.10778591856865172,-0.6972854419084642,496713,0.0,-0.296,1,2023-07-13
310,114,0.1704715872048621,-0.42248731349225743,23281,0.0,-0.296,1,2023-07-13
347,70,0.007853403815190849,0.0058046897764454115,30789,0.0,-0.296,1,2023-07-13
222,204,0.03167114769546919,-0.033354927403769996,54663,0.0,-0.296,1,2023-07-14
395,19,0.004147450272869946,-0.07050665463878908,857966,0.0,-0.296,1,2023-07-14
245,164,-0.15505379794082708,0.4078800507811437,648772,17.79763066363216,-0.296,1,2023-07-14
393,12,0.35534534404814666,-0.8583125467517094,979872,8.792763650017994,-0.296,1,2023-07-14
369,54,-0.037686990181375626,0.2552906389683596,108766,0.0,-0.296,1,2023-07-17
215,209,-0.023648150179960917,0.3208270237372716,110789,0.0,-0.296,1,2023-07-17
258,163,0.023162984070505464,0.014377024595486149,10028,0.0,-0.296,1,2023-07-18
384,8,0.535331813443817,-0.3108606694468725,975217,6.0,-0.296,1,2023-07-18
244,175,-0.08054432612653702,0.014360669475056098,281458,0.0,-0.296,1,2023-07-18
249,104,0.009359353983744904,0.11766045008136448,662660,0.0,-0.296,1,2023-07-18
400,12,0.001320635731906229,0.007923814391437375,517572,0.0,-0.296,1,2023-07-18
361,38,0.4574808106884164,-0.5405438034115954,549113,0.0,-0.296,1,2023-07-18
188,153,0.014191504462800309,0.17570210416897727,667312,0.0,-0.296,1,2023-07-18
413,1,0.0,0.0,30392,0.0,-0.296,1,2023-07-18
372,35,0.004813168660884422,0.0027503820919339557,14638,0.0,-0.296,1,2023-07-18
412,9,0.14068063053036742,-0.3919281463977009,23409,0.0,-0.296,1,2023-07-18
304,90,-0.05827370304385859,0.44083389096537307,327316,0.0,-0.296,1,2023-07-19
385,30,0.03374297793281622,-0.08075725262581956,98780,0.0,-0.296,1,2023-07-19
360,15,0.03469969365650656,-0.33198264604061567,37378,0.0,-0.296,1,2023-07-19
338,85,0.4860127557846258,-0.08001701624464361,394556,0.0,-0.296,1,2023-07-19
410,7,0.0,0.0,21761,5.952564620676976,-0.296,1,2023-07-19
260,133,-0.17752890892136644,-0.056533567516992844,789252,8.304467126104798,-0.296,1,2023-07-19
355,68,0.0087376938901341,0.009384930474588476,23957,0.0,-0.296,1,2023-07-19
219,209,0.02880732222322699,-0.24274264923376496,402,0.46793174359159906,-0.296,1,2023-07-19
316,60,0.18829326526537274,-0.7598182529980462,925489,2.8162381116466895,-0.296,1,2023-07-19
247,169,0.019552848832535004,0.11894649706458793,961876,0.0,-0.296,1,2023-07-19
222,198,-0.022309184250042826,0.07021776728168826,208386,0.0,-0.296,1,2023-07-19
211,196,0.016415573726374675,0.11524672117912403,430184,0.0,-0.296,1,2023-07-19
406,5,0.0,0.0,516975,0.0,-0.296,1,2023-07-19
350,53,0.7539192428735184,0.04320753582197212,383150,0.0,-0.296,1,2023-07-19
222,195,-0.07308650378035694,0.1613978674536502,810980,0.0,-0.296,1,2023-07-19
343,66,0.554465128124168,-0.22001861248208884,555896,0.0,-0.296,1,2023-07-19
217,206,-0.13518009117223428,0.9697702192790718,393749,0.0,-0.296,1,2023-07-19
355,31,0.38715157896285196,-0.8280477363999816,974762,6.0,-0.296,1,2023-07-19
216,204,-0.08513170738715692,-0.12619020166381367,635181,7.660504560160739,-0.296,1,2023-07-19
386,2,0.0,0.0,893179,0.34810328426818127,-0.296,1,2023-07-19
279,140,-0.12194632935703563,-0.2123458305188489,370647,0.0,-0.296,1,2023-07-19
404,15,0.15576775004268734,-0.39004916385352173,376837,0.0,-0.296,1,2023-07-19
367,20,0.5983585546808191,-0.5243215132808492,934568,0.6430265616982946,-0.296,1,2023-07-19
356,49,0.029572253970891346,-0.2517567107964378,902800,1.0,-0.296,1,2023-07-19
255,164,-0.3385620064261083,0.6200636105783629,8238,0.0,-0.296,1,2023-07-19
252,166,0.018109825353850976,0.056798997700714435,109423,0.0,-0.296,1,2023-07-19
218,196,0.020476894524073353,0.14041299102221727,289664,0.0,-0.296,1,2023-07-20
217,208,0.12629192430965275,-0.7313717222685039,5815,0.0,-0.296,1,2023-07-20
206,194,-0.11456531922736082,0.49154898452213125,609211,0.0,-0.296,1,2023-07-20
354,61,0.33612377121373327,-0.0767897994356024,161614,0.0,-0.296,1,2023-07-20
237,180,-0.08453219905741659,-0.8671086398157681,67508,0.0,-0.296,1,2023-07-20
210,204,-0.01881120385125297,0.24655422071119026,514373,0.0,-0.296,1,2023-07-20
224,185,0.019383306262506294,0.13106807091789968,290448,0.0,-0.296,1,2023-07-20
221,206,0.034131174086961924,0.10048018899119292,159961,0.0,-0.296,1,2023-07-25
393,24,-0.9085398237429655,-0.21135758230753365,7614,0.0,-0.296,1,2023-07-25
353,55,0.23062409399082234,-0.7074952044686195,519033,0.0,-0.296,1,2023-07-25
301,123,0.012435937159804645,0.07639218541022853,360330,0.0,-0.296,1,2023-07-25
381,13,-0.1368672936367636,-0.8657390129447995,466846,0.0,-0.296,1,2023-07-26
268,155,0.020816559706140436,0.4434114900385945,395646,0.0,-0.296,1,2023-07-26
275,142,0.12746384118293771,-0.28254209675320174,454644,0.0,-0.296,1,2023-07-26
353,57,0.00724779548164638,0.01365930686925664,50749,0.0,-0.296,1,2023-07-26
359,60,-0.751085864598112,-0.09373759568013085,7372,0.0,-0.296,1,2023-07-26
375,34,0.6967796173869214,-0.24652811928220786,560966,0.0,-0.296,1,2023-07-26
401,2,0.03290013802169789,-0.036474922815952326,986430,7.605895727839741,-0.296,1,2023-07-26
369,48,-0.795472154915079,-0.13902371630568927,7608,0.0,-0.296,1,2023-07-26
215,198,-0.0629695859269738,0.26507276202323987,785154,7.4226179278004825,-0.296,1,2023-07-26
241,173,-0.3107850685440608,0.5407876216910279,869354,0.0,-0.296,1,2023-07-26
210,199,-0.14158252754299372,0.9307806438137315,178895,0.0,-0.296,1,2023-07-26
240,181,0.04111137772125695,-0.021449414463264496,35271,0.0,-0.296,1,2023-07-26
336,71,0.3399674375206663,-0.8786567328602664,519584,0.0,-0.296,1,2023-07-26
368,28,0.6001748113228251,-0.4550011467005286,550356,0.0,-0.296,1,2023-07-26
350,64,0.1399800162569274,-0.5179902150622,857144,0.0,-0.296,1,2023-07-26
301,121,0.334949482968033,-0.26813053844378876,288152,0.0,-0.296,1,2023-07-26
245,169,0.018227734607487663,0.11185200781867431,222155,0.0,-0.296,1,2023-07-27
324,91,-0.5519460243609368,-0.12069814178667884,7774,0.0,-0.296,1,2023-07-27
228,197,0.16414365563657513,-0.7654999936628204,5254,9.0,-0.296,1,2023-07-27
252,131,-0.17477116119534453,-0.07047059689680199,798445,0.0,-0.296,1,2023-07-27
324,86,-0.019711773135629967,0.10266548508140608,34844,0.0,-0.296,1,2023-07-27
392,12,-0.5856915929476293,-0.01980346577183628,468489,0.0,-0.296,1,2023-07-27
206,182,-0.09435199476843158,-0.5731697089474124,329239,0.0,-0.296,1,2023-07-27
409,14,0.1564466885504303,-0.83320775049959,473563,0.0,-0.296,1,2023-07-27
217,208,0.06498311409076479,0.6548080606395876,159617,0.0,-0.296,1,2023-07-27
257,167,-0.24125017787616124,0.18464930835963572,346915,0.0,-0.296,1,2023-07-27
312,106,0.011986603496038866,0.008859663453593946,31067,0.0,-0.296,1,2023-07-27
326,97,0.13285895271608916,-0.4349643581765702,477654,0.0,-0.296,1,2023-07-27
296,130,0.012523108520380202,0.08587274413974995,314564,0.0,-0.296,1,2023-07-27
411,13,-0.0622512642598867,0.023735071076258173,519,0.0,-0.296,1,2023-07-27
315,92,0.20006151089756796,-0.7521860991724266,566349,0.0,-0.296,1,2023-07-27
368,7,0.0,0.0,652377,0.0,-0.296,1,2023-09-05
334,80,0.009075220497355693,0.05520759135891379,963760,0.0,-0.296,1,2023-09-06
422,0,1.8293735850244408e-05,5.7375807893958464e-05,108166,0.0,-0.296,1,2023-09-06
217,210,-0.17206337486550177,0.9839027580044784,139759,0.0,-0.296,1,2023-09-06
218,186,0.16661268117189335,-0.9067032066134162,850131,0.0,-0.296,1,2023-09-06
303,110,0.4362629010213774,-0.06826045156034488,27784,0.0,-0.296,1,2023-09-06
359,63,0.1891114104078241,-0.513253029021672,306566,0.0,-0.296,1,2023-09-06
218,208,0.026,0.058374314703617605,54648,0.0,-0.296,1,2023-09-07
228,191,0.013510944838069694,-0.173919257343158,55994,0.0,-0.296,1,2023-09-07
272,139,-0.3850035711009372,0.32832966735578234,528049,0.0,-0.296,1,2023-09-07
221,192,-0.0755954840805073,0.06395177256771968,524945,0.0,-0.296,1,2023-09-11
343,66,-0.014725848743287135,0.07669712887128716,34797,0.0,-0.296,1,2023-09-12
384,8,0.5633475315143455,-0.3271290559984096,975172,6.0,-0.296,1,2023-09-12
252,167,-0.15964921615660937,0.7901829890579655,15501,0.0,-0.296,1,2023-09-12
312,70,0.007944184889193132,0.051637201779755365,599321,0.0,-0.296,1,2023-09-12
270,131,0.32940146486058386,0.06186479264708031,535008,0.0,-0.296,1,2023-09-12
220,211,0.022839562262642797,-0.06986784929036616,341,1.3637207675362086,-0.296,1,2023-09-12
324,67,-0.29154504490453564,-0.20100826457805593,794646,3.048972056177659,-0.296,1,2023-09-12
372,26,0.0024550679994292737,0.013134613796946623,162608,0.0,-0.296,1,2023-09-13
413,1,0.0,0.0,15813,0.0,-0.296,1,2023-09-13
364,43,-0.018168605246621602,0.06091826465043715,847141,0.0,-0.296,1,2023-09-14
220,212,0.021658984893870754,-0.2528573414500332,202,11.398628402098595,-0.296,1,2023-09-14
223,194,0.18421127107075835,-0.35874592838322106,434875,0.0,-0.296,1,2023-09-14
221,202,0.028068798517198644,0.11635494623104572,263008,0.0,-0.296,1,2023-09-14
209,204,0.025,0.16380699800872509,624573,0.0,-0.296,1,2023-09-14
400,14,0.0581537940864557,-0.17583780342117672,857414,0.0,-0.296,1,2023-09-18
220,198,-0.014349314074673714,0.08095727466115452,209175,0.0,-0.296,1,2023-09-18
284,140,0.01810088717782116,0.020112096864245733,23411,0.0,-0.296,1,2023-09-18
236,173,-0.07027048180142541,-0.08009048902684585,585688,0.0,-0.296,1,2023-09-18
257,95,0.0085748394875549,0.10779798212926159,661483,0.0,-0.296,1,2023-09-19
212,206,0.020822443324803572,0.14292943247263315,370902,0.0,-0.296,1,2023-09-19
219,202,-0.09639848481388,0.4169569714548966,78090,0.0,-0.296,1,2023-09-19
361,11,-0.026595123619170935,0.027871689552891155,595110,0.0,-0.296,1,2023-09-19
230,170,-0.016682106730888713,0.6875176913952026,718082,1.0,-0.296,1,2023-09-19
337,63,-0.515652778337892,0.4531702179800383,529602,0.0,-0.296,1,2023-09-19
307,112,0.30922513678093005,-0.280607900472155,965973,0.0,-0.296,1,2023-09-19
194,169,0.01719619158622046,0.17102814642143482,666978,0.0,-0.296,1,2023-09-19
230,182,-0.04409811822890611,0.06396993235861756,289493,0.0,-0.296,1,2023-09-20
240,182,0.017376395833385627,0.0929637177086131,160263,0.0,-0.296,1,2023-09-20
368,18,0.19142143134128006,-0.6958966618552785,654231,0.0,-0.296,1,2023-09-20
419,4,0.0,0.0,474966,0.0,-0.296,1,2023-09-20
235,184,0.025125383531408182,0.014357362017947533,13617,0.0,-0.296,1,2023-09-20
382,23,-0.004533843965697865,0.023613770654676375,34700,0.0,-0.296,1,2023-09-20
281,137,0.013779655375589124,0.08858349884307294,358178,0.0,-0.296,1,2023-09-21
216,211,-0.13477177017346909,0.991,138487,0.0,-0.296,1,2023-09-21
227,202,-0.1506690052381544,0.7322321719535784,50301,0.0,-0.296,1,2023-09-21
237,176,0.014001581843714013,0.11113755588447997,829760,0.0,-0.296,1,2023-09-21
222,203,0.048846000551778075,-0.016112945532673423,17484,11.581111417654487,-0.296,1,2023-09-21
337,85,0.008793783218415008,0.05276269931049006,475597,0.0,-0.296,1,2023-09-26
293,125,0.00277151008244101,-0.8973582679866091,5764,0.6601267151874476,-0.296,1,2023-09-26
210,204,-0.016656982475891896,0.19629266559148337,522828,0.0,-0.296,1,2023-09-26
345,75,0.22572683284774137,-0.5933971971677898,22915,0.0,-0.296,1,2023-09-26
330,79,0.008160990968896643,0.04896594581337986,521555,0.0,-0.296,1,2023-09-26
216,210,0.021,0.136,345369,0.0,-0.296,1,2023-09-27
325,73,-0.1161682772705758,0.37065062379976355,225181,0.0,-0.296,1,2023-09-27
319,98,0.3913095910835326,-0.5951963244855755,436560,0.0,-0.296,1,2023-09-27
272,154,-0.2851762180571397,0.037189717557867,352307,0.0,-0.296,1,2023-09-27
218,203,0.02915966464638546,0.022712883614073115,16321,0.6442581368808149,-0.296,1,2023-09-27
212,200,-0.003261361005281887,0.2799924839834196,324265,0.0,-0.296,1,2023-09-27
273,152,0.18600623207259664,-0.5484227882604428,162555,0.0,-0.296,1,2023-09-27
286,110,0.4189544928491077,0.06519110320830897,216754,0.0,-0.296,1,2023-09-27
271,137,0.014357937668939632,0.0861476260136378,421497,0.0,-0.296,1,2023-09-27
355,42,-0.02000292297355217,-0.1907349422932651,162781,0.0,-0.296,1,2023-09-27
223,184,-0.2262361968867145,0.45842602297215285,563874,0.0,-0.296,1,2023-09-27
263,142,0.04035110838963817,-0.05903217708854473,848755,0.0,-0.296,1,2023-09-27
221,204,-0.09714977247420706,-0.9263574264207217,163996,0.0,-0.296,1,2023-09-27
385,29,0.0035005192151093493,0.0022403322976699835,30713,0.0,-0.296,1,2023-09-27
239,189,0.21347798292005035,-0.5525534787360984,44343,0.0,-0.296,1,2023-09-27
333,69,0.009675447980294526,0.04264364109833513,985012,8.07504977558828,-0.296,1,2023-09-27
336,78,-0.19755898489520815,0.3389492387907983,871067,0.0,-0.296,1,2023-09-27
339,83,-0.058973811954010906,-0.9431682336097689,864333,0.0,-0.296,1,2023-09-27
309,109,0.07627710574974428,-0.3029445334741617,33787,0.0,-0.296,1,2023-09-27
219,206,0.14976450395241978,-0.23642532406264558,24890,0.0,-0.296,1,2023-09-27
372,42,0.7689333693931555,-0.13461201139357193,457073,0.0,-0.296,1,2023-09-27
385,25,-0.024448331873064867,0.11675569221331954,50908,0.0,-0.296,1,2023-09-27
307,102,-0.2989622422812512,-0.1467882301279126,195081,0.0,-0.296,1,2023-09-27
406,0,0.0,0.0,251342,0.0,-0.296,1,2023-09-27
378,23,0.0030130823038417437,0.006605603512268438,71699,0.0,-0.296,1,2023-09-27
357,53,0.550527229948282,-0.18030472937285966,561150,0.0,-0.296,1,2023-09-27
216,192,0.032128016196278676,0.09155003094933178,984568,10.0,-0.296,1,2023-09-27
300,127,0.007185856780104501,-0.8565175018143762,144618,0.0,-0.296,1,2023-09-27
228,193,-0.012331944318031696,0.05845257921238611,372959,0.0,-0.296,1,2023-09-27
286,104,0.28337957640107425,-0.2504590302509548,711390,1.0,-0.296,1,2023-09-27
213,207,0.021,0.135,335018,0.0,-0.296,1,2023-09-27
344,35,-0.014669090412292127,-0.1976362586629088,329392,0.0,-0.296,1,2023-09-27
322,80,0.052059154399522765,-0.17931486515391176,539502,0.0,-0.296,1,2023-09-27
219,208,-0.11837705888759664,0.4670844159792754,144672,0.0,-0.296,1,2023-09-27
392,17,0.7096223795906077,-0.4538876813894527,557594,0.0,-0.296,1,2023-09-27
284,138,-0.14892571102245064,0.009479086902851958,836867,0.0,-0.296,1,2023-09-27
405,8,0.0008988154608944622,0.005692497918998257,275077,0.0,-0.296,1,2023-09-27
285,142,0.203568810791258,-0.14770507223669282,262129,0.0,-0.296,1,2023-09-27
219,209,0.016219044281753248,0.07914540215033328,30927,0.0,-0.296,1,2023-09-27
288,113,0.17971058874786025,-0.4732750908639301,218208,0.0,-0.296,1,2023-09-27
273,150,-0.21721373580190845,-0.5637417044883885,355012,0.0,-0.296,1,2023-09-27
296,89,0.07551970886975923,-0.327634415557008,798996,0.0,-0.296,1,2023-09-27
217,213,-0.10448457136405974,0.5195745303265502,76,0.0,-0.296,1,2023-09-27
390,6,0.029672415163976618,-0.006778868394175019,162862,0.0,-0.296,1,2023-09-27
212,199,0.021,0.1449533450171981,324068,0.0,-0.296,1,2023-09-27
349,64,0.200245987494918,-0.867072631068879,5692,0.0,-0.296,1,2023-09-27
219,203,0.03488444438749182,0.01142234579133558,16659,3.8246913263843467,-0.296,1,2023-09-27
365,20,0.3247419308313255,-0.9455483887886089,851632,0.0,-0.296,1,2023-09-27
260,161,-0.0024216966801077766,0.053290537680440564,309811,0.0,-0.296,1,2023-09-28
218,207,0.032,0.00959917706282586,5390,7.132236083767812,-0.296,1,2023-09-28
212,206,0.021,0.14163730461979515,371458,0.0,-0.296,1,2023-09-28
371,34,0.26470409491514907,-0.5555403532332913,922570,2.0,-0.296,1,2023-09-28
359,63,0.006394328431300103,0.03836597058780061,475320,0.0,-0.296,1,2023-09-28
390,15,0.2893353865041395,-0.5457439856821421,71577,0.0,-0.296,1,2023-09-28
409,13,0.15072960036641384,-0.8330749889679462,473865,0.0,-0.296,1,2023-09-28
215,203,0.02694224249484066,0.03965345496904397,41587,0.0,-0.296,1,2023-09-28
215,201,-0.02115152748637627,0.15518182280739112,728018,8.012123216536143,-0.296,1,2023-09-28
217,204,0.022,0.135,222803,0.0,-0.296,1,2023-09-28
212,198,0.021,0.14409797942420272,324563,0.0,-0.296,1,2023-09-28
406,5,0.0,0.0,516918,0.0,-0.296,1,2023-09-28
229,181,0.11695656357183937,0.11025703399356351,879232,1.0991485557481004,-0.296,1,2023-09-28
385,29,0.46413156221642937,-0.5918993872617557,828428,0.0,-0.296,1,2023-09-28
211,190,-0.057625543471997484,0.1552501417753037,332130,0.0,-0.296,1,2023-09-28
415,2,0.030167965020156118,-0.07554188545478446,374790,0.0,-0.296,1,2023-09-28
310,109,-0.17763978802069605,-0.3845048181947006,865894,0.0,-0.296,1,2023-09-28
208,191,-0.12784150175290684,0.1242492740042852,328028,0.0,-0.296,1,2023-09-28
398,13,0.1695604247044334,-0.09975904845684863,518517,0.0,-0.296,1,2023-09-28
357,60,-0.08934203453284766,0.08899972788712793,7303,0.0,-0.296,1,2023-09-28
303,91,0.3684741726186831,-0.259689771626555,936113,2.3634297619085993,-0.296,1,2023-09-28
209,200,0.024173871943355348,0.1633045122265786,780114,18.0,-0.296,1,2023-09-28
210,195,0.016548075577492095,0.11564422673247629,430291,0.0,-0.296,1,2023-09-28
335,26,0.004955937879045077,0.0266381660998673,739120,0.15487305872015866,-0.296,1,2023-09-28
381,30,-0.029333758579001567,0.14008658365289042,50925,0.0,-0.296,1,2023-09-28
224,190,0.06599244988844001,-0.05185669436563149,425669,0.0,-0.296,1,2023-09-28
311,112,0.1727211044214652,-0.4295819447138518,23278,0.0,-0.296,1,2023-09-28
226,176,0.07131938756169137,-0.1399044449326926,947266,1.0,-0.296,1,2023-09-28
277,139,0.1349533469731942,-0.22328710392861972,210378,0.0,-0.296,1,2023-09-28
378,35,0.0028259253437835415,0.016955552062701253,522874,0.0,-0.296,1,2023-09-28
355,63,-0.04300539233892346,0.2777080237310874,174991,0.0,-0.296,1,2023-09-28
226,196,0.029085160771160412,-0.5491782593536306,628309,0.0,-0.296,1,2023-09-28
354,58,0.32285378382708363,-0.0737581790707165,161487,0.0,-0.296,1,2023-09-28
398,20,0.22578268446853966,-0.8559295764573178,387043,0.0,-0.296,1,2023-09-28
210,204,-0.007553610088973525,0.2635455684399806,416803,0.0,-0.296,1,2023-09-28
323,94,0.10405165600554814,-0.249027394289429,97388,0.0,-0.296,1,2023-09-28
229,186,0.008839508456552276,0.08136615453619564,322521,0.0,-0.296,1,2023-09-28
421,2,0.0,0.0,577,1.0,-0.296,1,2023-09-28
377,11,0.007091390406085778,-0.016407530743492584,576936,0.0,-0.296,1,2023-09-28
260,151,-0.02429433107331233,-0.03758477743923999,102447,0.0,-0.296,1,2023-09-28
406,18,-0.08489747975804593,0.032369587031035776,516,0.0,-0.296,1,2023-09-28
370,47,-0.7999783136360702,-0.14126953547490503,7607,0.0,-0.296,1,2023-09-28
376,30,-0.00613120185324726,0.031933342985662805,34715,0.0,-0.296,1,2023-09-28
332,75,0.4231930286488252,-0.8233477207754207,981916,10.0,-0.296,1,2023-09-28
281,128,0.019945160366153167,-0.32136456346704334,41255,0.0,-0.296,1,2023-09-28
394,18,-0.00415671892993441,0.0026755891962796205,523096,0.0,-0.296,1,2023-09-28
312,63,0.08530168801572495,-0.7995861524990482,37012,0.0,-0.296,1,2023-09-28
393,16,0.16105623904790575,-0.4872720608137276,103236,0.0,-0.296,1,2023-09-28
220,205,0.023652998375179424,0.01667350081241029,31296,0.0,-0.296,1,2023-09-28
352,70,0.07292795182027265,-0.5348581730900807,479485,0.0,-0.296,1,2023-09-28
212,199,0.03167480941411316,0.1439663760086107,879577,0.09074943563985105,-0.296,1,2023-09-28
216,201,-0.049972944893931295,0.2037432551889667,435642,0.0,-0.296,1,2023-09-28
236,191,0.17198312892535794,-0.44426271945002205,43693,0.0,-0.296,1,2023-09-28
402,20,0.22445833677415217,-0.9710688807447719,306917,0.0,-0.296,1,2023-09-28
297,123,-0.5164776052963886,0.440479038118773,82349,0.0,-0.296,1,2023-09-28
329,61,0.6409380124462193,0.03000158717430209,220777,0.0,-0.296,1,2023-09-29
305,115,0.16359504954178192,-0.3950534273833806,22791,0.0,-0.296,1,2023-09-29
214,202,-0.008530578091752117,0.13594292807189157,7864,0.0,-0.296,1,2023-09-29
